,Contact_ID,Source_Folder,Explicit_Competitor_Mention,Implied_Competitor_Mention,Explicit_Switching_Intent,Implied_Switching_Intent,Competitor_Names_Listed,Mentioned_Alcumus_Competitors
8662,539048877872,17_09_2024,No,No,No,No,COMP_NO,No
8663,539048878292,17_09_2024,No,No,No,No,COMP_NO,No
8664,539048879451,17_09_2024,No,No,No,No,COMP_NO,No
8665,539048884950,17_09_2024,No,No,No,No,COMP_NO,No
8666,539048891769,17_09_2024,No,No,No,No,COMP_NO,No
8667,539048894657,17_09_2024,No,No,No,No,COMP_NO,No
8668,539048896628,17_09_2024,No,No,No,No,COMP_NO,No
8669,539048905405,17_09_2024,No,No,No,No,COMP_NO,No
8670,539048906429,17_09_2024,No,Yes,No,Yes,COMP_NO,No
8671,539048906949,17_09_2024,No,No,No,No,COMP_NO,No
8672,539048918078,17_09_2024,No,No,No,No,COMP_NO,No
8673,539048918409,17_09_2024,No,No,No,No,COMP_NO,No
8674,539048924804,17_09_2024,No,Yes,No,Yes,COMP_NO,No
8675,539048953347,17_09_2024,No,Yes,No,No,COMP_NO,No
8676,539048954278,17_09_2024,No,No,No,No,COMP_NO,No
8677,539048954854,17_09_2024,No,No,No,No,COMP_NO,No
8678,539048963309,17_09_2024,No,Yes,No,Yes,COMP_NO,No
8679,539048963697,17_09_2024,No,No,No,No,COMP_NO,No
8680,539048966919,17_09_2024,No,No,No,No,COMP_NO,No
8681,539048968919,17_09_2024,No,No,No,No,COMP_NO,No
8682,539048985769,17_09_2024,No,No,No,No,COMP_NO,No
8683,539048986771,17_09_2024,Yes,No,No,No,COMP_NO,Yes
8684,539049016785,17_09_2024,No,No,No,No,COMP_NO,No
8685,539049017918,17_09_2024,No,No,No,No,COMP_NO,No
8686,539049041585,17_09_2024,No,No,No,No,COMP_NO,No
8687,539049046805,17_09_2024,Yes,Yes,No,Yes,COMP_NO,Yes
8688,539049068610,17_09_2024,No,No,No,No,COMP_NO,No
8689,539049074723,17_09_2024,Yes,Yes,No,Yes,COMP_CH,Yes
8690,539049091423,17_09_2024,No,No,No,No,COMP_NO,No
8691,539049092745,17_09_2024,No,No,No,No,COMP_NO,No
8692,539049100021,17_09_2024,No,No,No,No,COMP_NO,No
8693,539049100091,17_09_2024,No,No,No,No,COMP_NO,No
8694,539049101463,17_09_2024,No,No,No,No,COMP_NO,No
8695,539049103620,17_09_2024,No,No,No,No,COMP_NO,No
8696,539049105901,17_09_2024,No,No,No,No,COMP_NO,No
8697,539049113151,17_09_2024,No,No,No,No,COMP_NO,No
8698,539049147118,17_09_2024,No,No,No,No,COMP_NO,No
8699,564375301191,10_10_2024,Yes,Yes,No,Yes,COMP_SM,Yes
8700,564542337019,14_10_2024,No,No,No,Yes,COMP_NO,No
8701,564542349065,14_10_2024,No,No,No,No,COMP_NO,No
8702,564542697100,14_10_2024,No,Yes,No,Yes,COMP_NO,Yes
8703,564542699133,14_10_2024,No,No,No,No,COMP_NO,No
8704,564542706746,14_10_2024,No,No,No,No,COMP_NO,No
8705,564542715353,14_10_2024,No,No,No,No,COMP_NO,No
8706,564543025311,15_10_2024,No,No,No,No,COMP_NO,No
8707,564543027964,15_10_2024,No,No,No,No,COMP_NO,No
8708,564543073813,15_10_2024,No,No,No,No,COMP_NO,No
8709,564543074868,15_10_2024,No,No,No,No,COMP_NO,No
8710,564543075674,15_10_2024,No,No,No,No,COMP_NO,No
8711,564543250064,15_10_2024,No,Yes,No,Yes,COMP_NO,No
8712,564543263081,15_10_2024,No,No,No,No,COMP_NO,No
8713,564543280519,15_10_2024,No,No,No,No,COMP_NO,No
8714,564543442620,15_10_2024,No,No,No,No,COMP_NO,No
8715,564543446497,15_10_2024,Yes,No,No,No,COMP_SA,Yes
8716,564543446745,15_10_2024,No,No,No,No,COMP_NO,No
8717,564543489880,15_10_2024,No,No,No,No,COMP_NO,No
8718,564543538533,15_10_2024,No,No,No,No,COMP_NO,No
8719,589779360516,04_11_2024,No,No,No,No,COMP_NO,No
8720,589927866930,05_11_2024,No,No,No,No,COMP_NO,No
8721,589927873530,05_11_2024,No,No,No,No,COMP_NO,No
8722,589928022767,05_11_2024,No,No,No,No,COMP_NO,No
8723,589928112426,05_11_2024,No,No,No,No,COMP_NO,No
8724,589928116115,05_11_2024,No,No,No,No,COMP_NO,No
8725,589928275392,05_11_2024,No,Yes,No,Yes,COMP_CH,Yes
8726,589928275558,05_11_2024,No,No,No,No,COMP_NO,No
8727,589928308797,05_11_2024,No,No,No,No,COMP_NO,No
8728,589928311329,05_11_2024,No,No,No,No,COMP_NO,No
8729,589928311493,05_11_2024,No,Yes,No,Yes,COMP_NO,Yes
8730,589928355597,05_11_2024,No,No,No,No,COMP_NO,No
8731,589928359745,05_11_2024,No,No,No,No,COMP_NO,No
8732,589928372885,05_11_2024,No,No,No,No,COMP_NO,No
8733,589928407267,05_11_2024,No,No,No,No,COMP_NO,No
8734,589928409618,05_11_2024,No,No,No,No,COMP_NO,No
8735,589928443484,05_11_2024,No,Yes,No,No,COMP_NO,No
8736,589928460075,05_11_2024,No,No,No,No,COMP_NO,No
8737,589928496045,05_11_2024,No,No,No,No,COMP_NO,No
8738,589928508250,05_11_2024,No,No,No,No,COMP_NO,No
8739,589928788988,06_11_2024,No,No,No,No,COMP_NO,No
8740,589928836716,06_11_2024,No,No,No,No,COMP_NO,No
8741,589928881037,06_11_2024,No,No,No,No,COMP_NO,No
8742,589928882796,06_11_2024,No,Yes,No,Yes,COMP_SA,Yes
8743,589928883903,06_11_2024,No,No,No,No,COMP_NO,No
8744,589928887951,06_11_2024,No,No,No,No,COMP_NO,No
8745,589928939434,06_11_2024,No,No,No,No,COMP_NO,No
8746,589928942849,06_11_2024,No,Yes,No,No,COMP_NO,No
8747,589928948311,06_11_2024,No,No,No,No,COMP_NO,No
8748,589928950832,06_11_2024,No,No,No,No,COMP_NO,No
8749,589928977989,06_11_2024,No,Yes,No,Yes,COMP_NO,No
8750,589928979329,06_11_2024,No,No,No,No,COMP_NO,No
8751,589928980509,06_11_2024,No,No,No,No,COMP_NO,No
8752,589929018970,06_11_2024,No,No,No,No,COMP_NO,No
8753,589929032027,06_11_2024,No,No,No,No,COMP_NO,No
8754,589929032381,06_11_2024,No,No,No,No,COMP_NO,No
8755,589929039307,06_11_2024,No,No,No,No,COMP_NO,No
8756,589929084545,06_11_2024,No,Yes,No,Yes,COMP_NO,No
8757,589929085560,06_11_2024,No,No,No,No,COMP_NO,No
8758,589929110578,06_11_2024,No,No,No,No,COMP_NO,No
8759,589929112034,06_11_2024,No,No,No,No,COMP_NO,No
8760,589929113533,06_11_2024,No,No,No,No,COMP_NO,No
8761,589929143270,06_11_2024,No,Yes,No,Yes,COMP_CH,Yes
8762,589929148177,06_11_2024,No,No,No,No,COMP_NO,No
8763,589929163976,06_11_2024,Yes,Yes,No,Yes,COMP_SM,Yes
8764,589929172971,06_11_2024,No,No,No,No,COMP_NO,No
8765,589929187348,06_11_2024,No,No,No,No,COMP_NO,No
8766,589929193538,06_11_2024,No,No,No,No,COMP_NO,No
8767,589929213167,06_11_2024,Yes,Yes,No,Yes,COMP_CO,Yes
8768,589929213954,06_11_2024,No,No,No,No,COMP_NO,No
8769,589929241970,06_11_2024,No,No,No,No,COMP_NO,No
8770,589929242019,06_11_2024,No,No,No,No,COMP_NO,No
8771,589929264722,06_11_2024,No,No,No,No,COMP_NO,No
8772,589929277581,06_11_2024,No,No,No,No,COMP_NO,No
8773,589929279781,06_11_2024,No,No,No,No,COMP_NO,No
8774,589929283660,06_11_2024,No,Yes,No,Yes,COMP_CH,Yes
8775,589929288293,06_11_2024,No,Yes,No,No,COMP_NO,No
8776,589929291122,06_11_2024,No,No,No,No,COMP_NO,No
8777,589929291246,06_11_2024,No,Yes,No,Yes,COMP_NO,No
8778,589929294771,06_11_2024,No,No,No,No,COMP_NO,No
8779,589929314409,06_11_2024,No,No,No,No,COMP_NO,No
8780,589929322542,06_11_2024,No,Yes,No,Yes,COMP_NO,No
8781,589929354884,06_11_2024,No,No,No,No,COMP_NO,No
8782,589929355071,06_11_2024,No,No,No,No,COMP_NO,No
8783,589929357530,06_11_2024,No,No,No,No,COMP_NO,No
8784,589929357675,06_11_2024,No,No,No,No,COMP_NO,No
8785,589929357864,06_11_2024,No,No,No,No,COMP_NO,No
8786,589929390451,06_11_2024,No,No,No,No,COMP_NO,No
8787,589929391215,06_11_2024,No,No,No,No,COMP_NO,No
8788,589929396978,06_11_2024,No,No,No,No,COMP_NO,No
8789,589929400960,06_11_2024,No,Yes,No,No,COMP_NO,No
8790,589929439843,06_11_2024,No,Yes,No,Yes,COMP_NO,No
8791,590064668368,07_11_2024,No,No,No,No,COMP_NO,No
8792,590064676027,07_11_2024,No,No,No,No,COMP_NO,No
8793,590064679885,07_11_2024,No,Yes,No,No,COMP_SM,Yes
8794,590064680226,07_11_2024,No,No,No,No,COMP_NO,No
8795,590064691941,07_11_2024,No,Yes,No,No,COMP_NO,No
8796,590064693073,07_11_2024,No,No,No,No,COMP_NO,No
8797,590064693607,07_11_2024,No,No,No,No,COMP_NO,No
8798,590064701421,07_11_2024,No,No,No,No,COMP_NO,No
8799,590064724100,07_11_2024,No,No,No,No,COMP_NO,No
8800,590064724498,07_11_2024,No,No,No,No,COMP_NO,No
8801,590064725190,07_11_2024,No,No,No,No,COMP_NO,No
8802,590064731164,07_11_2024,No,No,No,No,COMP_NO,No
8803,590064736505,07_11_2024,No,No,No,No,COMP_NO,No
8804,590064745801,07_11_2024,No,No,No,No,COMP_NO,No
8805,590064748261,07_11_2024,No,No,No,No,COMP_NO,No
8806,590064753001,07_11_2024,No,No,No,No,COMP_NO,No
8807,590064753972,07_11_2024,No,No,No,No,COMP_NO,No
8808,590064761065,07_11_2024,No,No,No,No,COMP_NO,No
8809,590064767187,07_11_2024,No,No,No,No,COMP_NO,No
8810,590064780897,07_11_2024,No,No,No,No,COMP_NO,No
8811,590064799077,07_11_2024,No,No,No,No,COMP_NO,No
8812,590064800366,07_11_2024,No,No,No,No,COMP_NO,No
8813,590064825195,07_11_2024,No,Yes,No,No,COMP_AC,Yes
8814,590064828458,07_11_2024,No,No,No,No,COMP_NO,No
8815,590064901450,07_11_2024,No,Yes,No,Yes,COMP_NO,Yes
8816,590064904336,07_11_2024,No,Yes,No,No,COMP_NO,No
8817,590064923542,07_11_2024,No,No,No,No,COMP_NO,No
8818,590064924588,07_11_2024,No,No,No,No,COMP_NO,No
8819,590064927154,07_11_2024,No,No,No,No,COMP_NO,No
8820,590064928619,07_11_2024,No,No,No,No,COMP_NO,No
8821,590064939921,07_11_2024,No,No,No,No,COMP_NO,No
8822,590064944215,07_11_2024,No,No,No,No,COMP_NO,No
8823,590064952953,07_11_2024,No,No,No,No,COMP_NO,No
8824,590064980099,07_11_2024,No,No,No,No,COMP_NO,No
8825,590064986249,07_11_2024,No,No,No,No,COMP_NO,No
8826,590064991317,07_11_2024,No,No,No,No,COMP_NO,No
8827,590064999911,07_11_2024,No,No,No,No,COMP_NO,No
8828,590065005373,07_11_2024,No,No,No,No,COMP_NO,No
8829,590065013188,07_11_2024,No,No,No,No,COMP_NO,No
8830,590065022332,07_11_2024,No,No,No,No,COMP_NO,No
8831,590065029530,07_11_2024,No,No,No,No,COMP_NO,No
8832,590065036952,07_11_2024,No,No,No,No,COMP_NO,No
8833,590065051031,07_11_2024,No,No,No,No,COMP_NO,No
8834,590065061609,07_11_2024,No,No,No,No,COMP_NO,No
8835,590065100248,07_11_2024,No,No,No,No,COMP_NO,No
8836,590065106396,07_11_2024,No,Yes,No,Yes,COMP_NO,No
8837,590065111221,07_11_2024,No,No,No,No,COMP_NO,No
8838,590065119988,07_11_2024,No,No,No,No,COMP_NO,No
8839,590065122029,07_11_2024,No,No,No,No,COMP_NO,No
8840,590065137334,07_11_2024,No,Yes,No,No,COMP_NO,No
8841,590065139987,07_11_2024,No,No,No,No,COMP_NO,No
8842,590065197059,07_11_2024,No,No,No,No,COMP_NO,No
8843,590065266080,07_11_2024,No,No,No,No,COMP_NO,No
8844,590065295598,07_11_2024,No,No,No,No,COMP_NO,No
8845,590065327042,07_11_2024,No,No,No,No,COMP_NO,No
8846,590065590615,08_11_2024,No,No,No,No,COMP_NO,No
8847,539048624618,17_09_2024,No,No,No,No,COMP_NO,No
8848,539048771119,17_09_2024,No,No,No,No,COMP_NO,No
8849,539048772330,17_09_2024,No,No,No,No,COMP_NO,No
8850,539048788910,17_09_2024,No,Yes,No,No,COMP_NO,No
8851,539048789807,17_09_2024,No,Yes,No,No,COMP_NO,No
8852,539048799824,17_09_2024,Yes,No,No,No,COMP_NO,Yes
8853,539048800534,17_09_2024,No,No,No,No,COMP_NO,No
8854,539048801933,17_09_2024,No,No,No,No,COMP_NO,No
8855,539048821236,17_09_2024,No,No,No,No,COMP_NO,No
8856,539048830189,17_09_2024,No,No,No,No,COMP_NO,No
8857,539048843787,17_09_2024,No,No,No,No,COMP_NO,No
8858,539048855921,17_09_2024,No,Yes,No,Yes,COMP_CH,Yes
8859,539048861743,17_09_2024,No,No,No,No,COMP_AC,Yes
8860,539048871662,17_09_2024,No,No,No,No,COMP_NO,No
8861,539048908843,17_09_2024,No,No,No,No,COMP_NO,No
8862,539048926376,17_09_2024,No,No,No,No,COMP_NO,No
8863,539048933390,17_09_2024,No,No,No,No,COMP_NO,No
8864,539048934577,17_09_2024,No,No,No,No,COMP_NO,No
8865,539048938796,17_09_2024,No,No,No,No,COMP_NO,No
8866,539048942384,17_09_2024,No,Yes,No,Yes,COMP_NO,No
8867,539048947513,17_09_2024,No,No,No,No,COMP_NO,No
8868,539048975331,17_09_2024,No,No,No,No,COMP_NO,No
8869,539048977255,17_09_2024,No,No,No,No,COMP_NO,No
8870,539048992227,17_09_2024,No,No,No,No,COMP_NO,No
8871,539048998039,17_09_2024,No,No,No,No,COMP_NO,No
8872,539048998858,17_09_2024,Yes,No,No,No,COMP_NO,Yes
8873,539048999375,17_09_2024,No,No,No,No,COMP_NO,No
8874,539049009338,17_09_2024,No,No,No,No,COMP_NO,No
8875,539049019487,17_09_2024,No,Yes,No,Yes,COMP_NO,No
8876,539049030113,17_09_2024,Yes,No,No,No,COMP_SA,Yes
8877,539049075503,17_09_2024,No,No,No,No,COMP_NO,No
8878,539049075884,17_09_2024,No,No,No,No,COMP_NO,No
8879,539049077216,17_09_2024,No,No,No,No,COMP_NO,No
8880,539049116382,17_09_2024,No,No,No,No,COMP_NO,No
8881,539049123265,17_09_2024,Yes,Yes,No,Yes,COMP_CH,Yes
8882,539049151033,17_09_2024,No,No,No,No,COMP_NO,No
8883,539049153063,17_09_2024,No,No,No,No,COMP_NO,No
8884,539049171860,17_09_2024,No,Yes,No,Yes,COMP_NO,No
8885,539049176178,17_09_2024,Yes,No,No,No,COMP_SA,Yes
8886,539049182650,17_09_2024,No,No,No,No,COMP_NO,No
8887,564542367733,14_10_2024,No,No,No,Yes,COMP_NO,No
8888,564542371318,14_10_2024,No,Yes,No,No,COMP_CH,Yes
8889,564542505035,14_10_2024,No,Yes,No,Yes,COMP_BE,Yes
8890,564542514849,14_10_2024,No,No,No,No,COMP_NO,No
8891,564542518910,14_10_2024,No,No,No,No,COMP_NO,No
8892,564542717397,14_10_2024,No,No,No,No,COMP_NO,No
8893,564543461967,15_10_2024,No,Yes,No,Yes,COMP_NO,No
8894,564543467191,15_10_2024,No,No,No,No,COMP_NO,No
8895,589928022775,05_11_2024,No,No,No,No,COMP_NO,No
8896,589928029841,05_11_2024,No,No,No,No,COMP_NO,No
8897,589928035467,05_11_2024,No,Yes,No,Yes,COMP_SI,Yes
8898,589928117078,05_11_2024,No,No,No,No,COMP_NO,No
8899,589928373834,05_11_2024,No,Yes,No,Yes,COMP_NO,No
8900,589928410191,05_11_2024,No,No,No,No,COMP_NO,No
8901,589928462505,05_11_2024,No,Yes,No,Yes,COMP_CO,Yes
8902,589928509647,05_11_2024,No,Yes,No,No,COMP_CH,Yes
8903,589928519414,05_11_2024,No,No,No,No,COMP_NO,No
8904,589928796757,06_11_2024,No,Yes,No,Yes,COMP_NO,No
8905,589928798127,06_11_2024,No,No,No,No,COMP_NO,No
8906,589928836890,06_11_2024,No,No,No,No,COMP_NO,No
8907,589928843361,06_11_2024,No,No,No,No,COMP_NO,No
8908,589928888876,06_11_2024,No,No,No,No,COMP_NO,No
8909,589928920726,06_11_2024,No,No,No,No,COMP_NO,No
8910,589928924266,06_11_2024,No,No,No,No,COMP_NO,No
8911,589928925782,06_11_2024,No,Yes,No,Yes,COMP_CH,Yes
8912,589928956862,06_11_2024,Yes,Yes,No,Yes,COMP_SA,Yes
8913,589928958496,06_11_2024,No,No,No,Yes,COMP_NO,No
8914,589928960017,06_11_2024,No,No,No,No,COMP_NO,No
8915,589928961439,06_11_2024,No,No,No,No,COMP_NO,No
8916,589928981117,06_11_2024,No,No,No,No,COMP_NO,No
8917,589929052990,06_11_2024,No,Yes,No,No,COMP_CH,Yes
8918,589929053140,06_11_2024,No,No,No,No,COMP_NO,No
8919,589929055695,06_11_2024,No,No,No,No,COMP_NO,No
8920,589929114949,06_11_2024,No,No,No,No,COMP_NO,No
8921,589929174830,06_11_2024,No,No,No,No,COMP_NO,No
8922,589929177107,06_11_2024,No,No,No,No,COMP_NO,No
8923,589929180209,06_11_2024,No,No,No,No,COMP_NO,No
8924,589929198518,06_11_2024,No,No,No,No,COMP_NO,No
8925,589929198641,06_11_2024,No,No,No,No,COMP_NO,No
8926,589929203783,06_11_2024,No,No,No,No,COMP_NO,No
8927,589929206423,06_11_2024,No,No,No,No,COMP_NO,No
8928,589929266779,06_11_2024,No,No,No,No,COMP_NO,No
8929,589929268513,06_11_2024,No,No,No,No,COMP_NO,No
8930,589929299933,06_11_2024,No,Yes,No,Yes,COMP_PR,Yes
8931,589929314517,06_11_2024,No,No,No,No,COMP_NO,No
8932,589929314693,06_11_2024,No,No,No,No,COMP_NO,No
8933,589929324212,06_11_2024,No,No,No,No,COMP_NO,No
8934,589929326089,06_11_2024,No,Yes,No,No,COMP_CH,Yes
8935,589929332721,06_11_2024,No,No,No,No,COMP_NO,No
8936,589929363560,06_11_2024,No,No,No,No,COMP_NO,No
8937,589929366919,06_11_2024,No,Yes,No,Yes,COMP_CH,Yes
8938,589929375448,06_11_2024,No,Yes,No,Yes,COMP_CH,Yes
8939,589929377835,06_11_2024,No,No,No,No,COMP_NO,No
8940,589929380219,06_11_2024,No,Yes,No,No,COMP_CH,Yes
8941,589929387240,06_11_2024,No,No,No,No,COMP_NO,No
8942,589929411602,06_11_2024,No,No,No,No,COMP_NO,No
8943,589929416590,06_11_2024,No,No,No,No,COMP_NO,No
8944,590064702620,07_11_2024,No,No,No,No,COMP_NO,No
8945,590064706829,07_11_2024,No,No,No,No,COMP_NO,No
8946,590064712292,07_11_2024,No,Yes,No,Yes,COMP_CH,Yes
8947,590064716527,07_11_2024,No,No,No,No,COMP_NO,No
8948,590064717758,07_11_2024,No,No,No,No,COMP_NO,No
8949,590064718432,07_11_2024,No,Yes,No,Yes,COMP_NO,No
8950,590064737665,07_11_2024,No,No,No,No,COMP_NO,No
8951,590064767323,07_11_2024,No,No,No,No,COMP_NO,No
8952,590064769438,07_11_2024,No,No,No,No,COMP_NO,No
8953,590064770850,07_11_2024,No,No,No,No,COMP_NO,No
8954,590064771053,07_11_2024,No,No,No,No,COMP_NO,No
8955,590064771135,07_11_2024,No,No,No,No,COMP_NO,No
8956,590064783622,07_11_2024,No,Yes,No,Yes,COMP_NO,No
8957,590064790872,07_11_2024,No,No,No,No,COMP_NO,No
8958,590064792259,07_11_2024,No,No,No,No,COMP_NO,Yes
8959,590064794792,07_11_2024,No,No,No,No,COMP_NO,No
8960,590064803124,07_11_2024,No,Yes,No,Yes,COMP_CH,Yes
8961,590064807033,07_11_2024,No,No,No,No,COMP_NO,No
8962,590064831178,07_11_2024,No,No,No,No,COMP_NO,No
8963,590064833966,07_11_2024,No,No,No,No,COMP_NO,No
8964,590064841847,07_11_2024,Yes,Yes,No,No,COMP_SA,Yes
8965,590064842554,07_11_2024,No,No,No,No,COMP_NO,No
8966,590064873657,07_11_2024,No,Yes,No,Yes,COMP_SM,Yes
8967,590064906822,07_11_2024,No,No,No,No,COMP_NO,No
8968,590064907345,07_11_2024,No,No,No,No,COMP_NO,No
8969,590064910722,07_11_2024,No,No,No,No,COMP_NO,No
8970,590064921119,07_11_2024,No,No,No,No,COMP_NO,No
8971,590064930309,07_11_2024,No,No,No,Yes,COMP_NO,No
8972,590064930333,07_11_2024,No,No,No,No,COMP_NO,No
8973,590064937251,07_11_2024,No,No,No,No,COMP_NO,No
8974,590064955519,07_11_2024,No,No,No,No,COMP_NO,No
8975,590064958356,07_11_2024,No,No,No,No,COMP_NO,No
8976,590064960103,07_11_2024,No,No,No,No,COMP_NO,No
8977,590064973494,07_11_2024,No,No,No,No,COMP_NO,No
8978,590064973529,07_11_2024,No,No,No,No,COMP_NO,No
8979,590064991503,07_11_2024,No,No,No,No,COMP_NO,No
8980,590064998278,07_11_2024,No,Yes,No,No,COMP_NO,Yes
8981,590065023372,07_11_2024,No,No,No,No,COMP_NO,No
8982,590065024037,07_11_2024,No,No,No,No,COMP_NO,No
8983,590065026113,07_11_2024,No,Yes,No,Yes,COMP_NO,No
8984,590065027770,07_11_2024,No,No,No,No,COMP_NO,No
8985,590065056885,07_11_2024,No,No,No,No,COMP_NO,No
8986,590065146607,07_11_2024,No,No,No,No,COMP_NO,No
8987,590065154418,07_11_2024,No,No,No,No,COMP_NO,No
8988,590065198561,07_11_2024,No,No,No,No,COMP_NO,No
8989,590065200800,07_11_2024,No,No,No,No,COMP_NO,No
8990,590065205834,07_11_2024,No,No,No,No,COMP_NO,No
8991,590065206927,07_11_2024,No,No,No,No,COMP_NO,No
8992,590065210941,07_11_2024,No,No,No,Yes,COMP_NO,No
8993,590065234432,07_11_2024,No,No,No,No,COMP_NO,No
8994,590065250151,07_11_2024,No,No,No,No,COMP_NO,No
8995,590065250416,07_11_2024,No,No,No,No,COMP_NO,No
8996,590065257803,07_11_2024,No,No,No,No,COMP_NO,No
8997,590065266774,07_11_2024,No,No,No,No,COMP_NO,No
8998,590065268325,07_11_2024,No,No,No,No,COMP_NO,No
8999,590065275862,07_11_2024,No,No,No,No,COMP_NO,No
9000,590065287218,07_11_2024,No,No,No,No,COMP_NO,No
9001,590065290149,07_11_2024,No,No,No,No,COMP_NO,No
9002,590065295309,07_11_2024,No,No,No,No,COMP_NO,No
9003,590065301195,07_11_2024,No,No,No,No,COMP_NO,No
9004,590065312645,07_11_2024,No,No,No,No,COMP_NO,No
9005,590065328667,07_11_2024,No,No,No,No,COMP_NO,No
9006,590065331309,07_11_2024,No,No,No,No,COMP_NO,No
9007,590065348361,07_11_2024,No,No,No,No,COMP_NO,No
9008,590065350318,07_11_2024,No,Yes,No,Yes,COMP_NO,Yes
9009,590065578217,08_11_2024,No,No,No,No,COMP_NO,No
9010,590065603139,08_11_2024,No,Yes,No,Yes,COMP_SM,Yes
9011,590065604186,08_11_2024,No,No,No,No,COMP_NO,No
9012,590065607981,08_11_2024,No,No,No,Yes,COMP_NO,No
9013,590065615413,08_11_2024,No,No,No,No,COMP_NO,No
9014,590065616654,08_11_2024,Yes,Yes,Yes,Yes,COMP_CH,Yes
9015,590065623985,08_11_2024,No,No,No,No,COMP_NO,No
9016,590065625687,08_11_2024,No,No,No,No,COMP_NO,No
9017,590065631212,08_11_2024,No,Yes,No,Yes,COMP_NO,No
9018,590065634720,08_11_2024,No,No,No,No,COMP_NO,No
9019,590065660850,08_11_2024,No,No,No,No,COMP_NO,No
9020,590065663169,08_11_2024,No,Yes,No,Yes,COMP_NO,No
9021,590065667271,08_11_2024,No,No,No,No,COMP_NO,No
9022,590065676512,08_11_2024,No,No,No,No,COMP_NO,No
9023,590065677015,08_11_2024,No,No,No,No,COMP_NO,No
9024,590065698880,08_11_2024,No,No,No,No,COMP_NO,No
9025,590065699545,08_11_2024,No,No,No,No,COMP_NO,No
9026,590065707277,08_11_2024,No,No,No,No,COMP_NO,No
9027,590065728668,08_11_2024,No,No,No,No,COMP_NO,No
9028,590065730059,08_11_2024,Yes,Yes,No,No,COMP_SA,Yes
9029,590065734638,08_11_2024,No,No,No,No,COMP_NO,No
9030,590065736169,08_11_2024,No,No,No,No,COMP_NO,No
9031,590065738650,08_11_2024,No,No,No,No,COMP_NO,No
9032,590065757780,08_11_2024,No,No,No,No,COMP_NO,No
9033,590065759602,08_11_2024,No,No,No,No,COMP_NO,No
9034,590065761658,08_11_2024,No,No,No,No,COMP_NO,No
9035,590065782703,08_11_2024,No,No,No,No,COMP_NO,No
9036,590065802201,08_11_2024,No,No,No,No,COMP_NO,No
9037,590065804707,08_11_2024,No,No,No,No,COMP_NO,No
9038,590065824241,08_11_2024,No,No,No,No,COMP_NO,No
9039,590065825846,08_11_2024,No,No,No,No,COMP_NO,No
9040,590065854715,08_11_2024,No,No,No,No,COMP_NO,No
9041,590065854902,08_11_2024,No,No,No,No,COMP_NO,No
9042,590065863864,08_11_2024,No,No,No,No,COMP_NO,No
9043,590065871508,08_11_2024,No,No,No,No,COMP_NO,No
9044,590065878571,08_11_2024,No,No,No,No,COMP_NO,No
9045,590065879951,08_11_2024,No,No,No,No,COMP_NO,No
9046,590065899541,08_11_2024,No,No,No,No,COMP_NO,No
9047,590065905322,08_11_2024,No,No,No,No,COMP_NO,No
9048,590065926199,08_11_2024,No,No,No,No,COMP_NO,No
9049,590065999717,08_11_2024,No,No,No,No,COMP_NO,No
9050,590066004122,08_11_2024,No,No,No,No,COMP_NO,No
9051,590066024552,08_11_2024,No,No,No,No,COMP_NO,No
9052,590066086131,08_11_2024,No,No,No,No,COMP_NO,No
9053,590066087531,08_11_2024,No,No,No,No,COMP_NO,No
9054,590066109107,08_11_2024,No,No,No,No,COMP_NO,No
9055,590066120727,08_11_2024,No,No,No,No,COMP_NO,No
9056,590066149938,08_11_2024,No,No,No,No,COMP_NO,No
9057,590066167248,08_11_2024,No,No,No,No,COMP_NO,No
9058,590066173442,08_11_2024,No,No,No,No,COMP_NO,No
9059,590066176106,08_11_2024,No,No,No,No,COMP_NO,No
9060,590248215278,11_11_2024,No,No,No,No,COMP_NO,No
9061,590248258939,11_11_2024,No,No,No,No,COMP_NO,No
9062,590248333591,11_11_2024,No,No,No,No,COMP_NO,No
9063,538861743065,13_09_2024,No,No,No,No,COMP_NO,No
9064,538862932160,16_09_2024,No,No,No,No,COMP_NO,No
9065,538862934907,16_09_2024,No,No,No,No,COMP_NO,No
9066,538863285355,16_09_2024,No,No,No,No,COMP_NO,No
9067,538863288572,16_09_2024,No,Yes,No,No,COMP_NO,No
9068,538863288917,16_09_2024,No,No,No,No,COMP_NO,No
9069,538863299420,16_09_2024,No,No,No,No,COMP_NO,No
9070,539048873329,17_09_2024,No,No,No,No,COMP_NO,No
9071,539049009399,17_09_2024,No,No,No,No,COMP_NO,No
9072,539049077257,17_09_2024,No,No,No,No,COMP_NO,No
9073,539049124739,17_09_2024,Yes,Yes,No,Yes,COMP_CH,Yes
9074,539049125627,17_09_2024,No,No,No,No,COMP_NO,No
9075,539049139644,17_09_2024,No,No,No,No,COMP_NO,No
9076,539049161514,17_09_2024,No,No,No,No,COMP_NO,No
9077,539049167505,17_09_2024,No,No,No,No,COMP_NO,No
9078,539049171775,17_09_2024,No,No,No,No,COMP_NO,No
9079,539385208387,25_09_2024,No,No,No,No,COMP_NO,No
9080,539385279688,25_09_2024,No,No,No,No,COMP_NO,No
9081,539385287364,25_09_2024,No,No,No,No,COMP_NO,No
9082,539385287495,25_09_2024,No,Yes,No,No,COMP_MI,Yes
9083,539385287926,25_09_2024,No,No,No,No,COMP_NO,No
